Row ID,Order ID,Order Date,Ship Date,Customer ID,Product ID,Segment,Ship Mode,Discount,Postal Code,Profit,Quantity,Sales
5166,ORD05166,01-08-2021,05-08-2021,CUST0175,PROD215,Home Office,First Class,0.06,530001,471.85,1,447.46
5167,ORD05167,16-06-2021,22-06-2021,CUST0221,PROD723,Home Office,First Class,0.48,695001,63.98,7,1439.41
5168,ORD05168,13-06-2022,16-06-2022,CUST0435,PROD178,Corporate,Standard Class,0.21,400001,42.76,2,357.31
5169,ORD05169,29-11-2024,06-12-2024,CUST0480,PROD452,Home Office,First Class,0.32,110001,190.78,8,3651.11
5170,ORD05170,08-11-2024,10-11-2024,CUST0725,PROD420,Home Office,Second Class,0.48,302001,334.66,9,810.04
5171,ORD05171,05-06-2024,11-06-2024,CUST0687,PROD312,Corporate,Same Day,0.35,462001,197.51,1,488.1
5172,ORD05172,12-06-2024,16-06-2024,CUST0297,PROD521,Corporate,Same Day,0.36,800001,117.93,3,595.53
5173,ORD05173,14-12-2021,21-12-2021,CUST0577,PROD179,Corporate,Same Day,0.02,781001,134.44,9,3906.52
5174,ORD05174,06-05-2023,13-05-2023,CUST0432,PROD251,Corporate,Second Class,0.15,226001,224.38,8,721.75
5175,ORD05175,30-11-2021,06-12-2021,CUST0689,PROD178,Corporate,Second Class,0.48,700001,186.12,9,3297.9
5176,ORD05176,02-11-2024,06-11-2024,CUST0442,PROD675,Consumer,Standard Class,0.49,160001,338.85,6,482.47
5177,ORD05177,08-04-2023,15-04-2023,CUST0488,PROD378,Corporate,First Class,0.46,400001,38.91,2,696.01
5178,ORD05178,24-04-2021,30-04-2021,CUST0571,PROD189,Home Office,Standard Class,0.19,395001,219.43,8,515.39
5179,ORD05179,10-01-2021,11-01-2021,CUST0647,PROD524,Consumer,Same Day,0.43,400001,442.06,1,209.19
5180,ORD05180,15-11-2024,22-11-2024,CUST0505,PROD591,Consumer,Standard Class,0.02,400001,412.48,9,662.27
5181,ORD05181,14-03-2024,15-03-2024,CUST0343,PROD628,Corporate,Same Day,0.43,800001,377.27,8,818.8
5182,ORD05182,03-08-2023,04-08-2023,CUST0785,PROD324,Consumer,Same Day,0.27,700001,226.97,8,3486.58
5183,ORD05183,28-05-2023,29-05-2023,CUST0382,PROD944,Home Office,Second Class,0.27,380001,266.21,5,1462.83
5184,ORD05184,18-04-2023,25-04-2023,CUST0637,PROD587,Corporate,First Class,0.04,700001,364.89,9,1410.73
5185,ORD05185,04-01-2023,05-01-2023,CUST0662,PROD717,Home Office,Same Day,0.29,395001,-24.29,6,1085.26
5186,ORD05186,17-06-2023,24-06-2023,CUST0330,PROD707,Home Office,Same Day,0.46,160001,285.15,3,912.55
5187,ORD05187,12-04-2021,13-04-2021,CUST0282,PROD193,Home Office,Standard Class,0.25,800001,54.52,6,2616.91
5188,ORD05188,24-02-2021,27-02-2021,CUST0227,PROD980,Home Office,First Class,0.4,411001,408.96,2,530.87
5189,ORD05189,20-01-2024,22-01-2024,CUST0411,PROD717,Consumer,Second Class,0.28,462001,356.48,8,1866.5
5190,ORD05190,11-06-2022,15-06-2022,CUST0164,PROD518,Home Office,Standard Class,0.43,800001,338.38,6,297.89
5191,ORD05191,17-02-2023,23-02-2023,CUST0029,PROD622,Consumer,Same Day,0.37,462001,330.44,8,1357.59
5192,ORD05192,08-10-2024,09-10-2024,CUST0794,PROD467,Corporate,Standard Class,0.12,226001,0.72,4,171.92
5193,ORD05193,16-11-2023,18-11-2023,CUST0418,PROD191,Corporate,Standard Class,0.46,800001,391.61,9,3888.85
5194,ORD05194,06-03-2021,07-03-2021,CUST0226,PROD145,Corporate,Same Day,0.19,110001,485.84,2,266.34
5195,ORD05195,05-06-2022,11-06-2022,CUST0208,PROD705,Consumer,Standard Class,0.11,751001,-17.55,3,480.04
5196,ORD05196,13-05-2021,18-05-2021,CUST0355,PROD625,Consumer,Standard Class,0.22,530001,407.2,6,2602.16
5197,ORD05197,24-03-2022,31-03-2022,CUST0558,PROD642,Corporate,Same Day,0.25,440001,173.03,5,397.24
5198,ORD05198,24-12-2022,29-12-2022,CUST0513,PROD526,Corporate,Standard Class,0.36,411001,110.88,3,1168.25
5199,ORD05199,06-01-2023,11-01-2023,CUST0237,PROD807,Consumer,Standard Class,0.18,560001,378.23,8,728.7
5200,ORD05200,03-09-2021,06-09-2021,CUST0113,PROD357,Consumer,Second Class,0.21,411001,-0.48,7,2372.21
5201,ORD05201,09-05-2022,12-05-2022,CUST0009,PROD874,Corporate,Standard Class,0.1,800001,80.33,1,257.56
5202,ORD05202,18-04-2024,23-04-2024,CUST0640,PROD472,Home Office,Second Class,0.17,226001,382.47,9,867.22
5203,ORD05203,06-12-2023,12-12-2023,CUST0676,PROD329,Corporate,Standard Class,0.41,380001,297.72,3,1331.03
5204,ORD05204,09-01-2021,12-01-2021,CUST0360,PROD169,Corporate,Second Class,0.35,411001,354.86,5,120.59
5205,ORD05205,02-06-2022,05-06-2022,CUST0550,PROD436,Home Office,Standard Class,0.27,110001,28.11,7,2258.16
5206,ORD05206,02-11-2024,09-11-2024,CUST0304,PROD614,Home Office,Same Day,0.05,800001,-24.2,2,849.09
5207,ORD05207,16-11-2023,17-11-2023,CUST0473,PROD600,Consumer,Same Day,0.09,411001,269.82,7,2537.37
5208,ORD05208,17-12-2023,18-12-2023,CUST0732,PROD575,Corporate,Same Day,0.27,751001,384.95,5,1064.42
5209,ORD05209,12-09-2022,17-09-2022,CUST0308,PROD489,Consumer,Second Class,0.1,380001,273.71,2,713.34
5210,ORD05210,25-02-2022,27-02-2022,CUST0261,PROD260,Consumer,Second Class,0.47,380001,126.66,4,1471.72
5211,ORD05211,30-06-2021,06-07-2021,CUST0723,PROD720,Consumer,Same Day,0.49,395001,-0.65,6,496.64
5212,ORD05212,20-05-2021,25-05-2021,CUST0651,PROD982,Home Office,Second Class,0.2,695001,115.23,6,65.94
5213,ORD05213,20-04-2024,25-04-2024,CUST0775,PROD441,Consumer,Second Class,0.37,395001,146.35,2,439.1
5214,ORD05214,09-04-2023,12-04-2023,CUST0751,PROD152,Home Office,Second Class,0.03,440001,158.14,8,2664.38
5215,ORD05215,17-05-2024,18-05-2024,CUST0080,PROD729,Home Office,Standard Class,0.01,110001,410.04,2,680.35
5216,ORD05216,05-10-2021,09-10-2021,CUST0190,PROD673,Corporate,First Class,0.3,462001,458.62,6,2305.13
5217,ORD05217,05-07-2024,11-07-2024,CUST0551,PROD134,Home Office,Second Class,0.06,411001,202.5,5,1610.48
5218,ORD05218,20-05-2023,22-05-2023,CUST0274,PROD873,Corporate,Second Class,0.32,800001,41.83,6,326.16
5219,ORD05219,05-03-2021,06-03-2021,CUST0023,PROD757,Consumer,First Class,0.04,781001,249.28,7,1228.46
5220,ORD05220,16-03-2022,19-03-2022,CUST0770,PROD510,Home Office,Standard Class,0.24,700001,380.2,5,1185.17
5221,ORD05221,24-05-2021,25-05-2021,CUST0076,PROD740,Consumer,First Class,0.45,462001,139.34,4,1388.96
5222,ORD05222,12-08-2021,16-08-2021,CUST0268,PROD162,Consumer,Same Day,0.17,302001,391.93,1,201.35
5223,ORD05223,25-10-2024,28-10-2024,CUST0135,PROD453,Home Office,Same Day,0.14,530001,84.48,2,806.07
5224,ORD05224,09-01-2024,15-01-2024,CUST0629,PROD216,Consumer,Standard Class,0.26,160001,90.05,4,1984.3
5225,ORD05225,10-10-2024,13-10-2024,CUST0080,PROD569,Corporate,First Class,0.39,695001,432.31,8,1906.91
5226,ORD05226,08-04-2024,13-04-2024,CUST0294,PROD324,Home Office,First Class,0.18,700001,343.85,2,220.67
5227,ORD05227,24-08-2021,30-08-2021,CUST0273,PROD346,Consumer,Second Class,0.24,400001,28.85,7,1917.39
5228,ORD05228,08-10-2023,13-10-2023,CUST0301,PROD975,Corporate,Same Day,0.39,530001,125.09,7,955.21
5229,ORD05229,13-01-2021,18-01-2021,CUST0797,PROD719,Corporate,First Class,0.13,440001,139.03,9,2284.08
5230,ORD05230,22-09-2021,23-09-2021,CUST0068,PROD694,Home Office,Standard Class,0.25,560001,410.83,9,1456.29
5231,ORD05231,17-02-2021,19-02-2021,CUST0661,PROD992,Corporate,Same Day,0.44,400001,454.52,8,1591.4
5232,ORD05232,10-07-2023,12-07-2023,CUST0195,PROD240,Corporate,Standard Class,0.35,452001,78.07,5,1776.86
5233,ORD05233,12-12-2021,19-12-2021,CUST0395,PROD824,Corporate,Standard Class,0.26,395001,12.58,5,1703.9
5234,ORD05234,30-11-2024,03-12-2024,CUST0500,PROD555,Consumer,Same Day,0.08,700001,404.15,3,1497.51
5235,ORD05235,07-01-2024,09-01-2024,CUST0548,PROD449,Consumer,Same Day,0.19,600001,202.84,2,710.95
5236,ORD05236,03-10-2021,04-10-2021,CUST0381,PROD209,Corporate,Standard Class,0.29,462001,181.07,1,156.18
5237,ORD05237,20-11-2021,23-11-2021,CUST0618,PROD558,Home Office,Standard Class,0.32,781001,69.89,5,1520
5238,ORD05238,14-10-2024,17-10-2024,CUST0530,PROD277,Home Office,First Class,0.45,400001,27.77,4,113.31
5239,ORD05239,02-06-2021,03-06-2021,CUST0731,PROD596,Corporate,Second Class,0.02,700001,278.79,2,429.08
5240,ORD05240,27-03-2022,29-03-2022,CUST0585,PROD604,Consumer,Standard Class,0.47,560001,124.41,5,782.62
5241,ORD05241,01-08-2021,02-08-2021,CUST0459,PROD339,Corporate,Same Day,0.07,400001,446.85,2,303.01
5242,ORD05242,01-12-2023,07-12-2023,CUST0598,PROD450,Corporate,Standard Class,0.47,400001,329.42,7,674.89
5243,ORD05243,11-04-2021,16-04-2021,CUST0054,PROD965,Home Office,Standard Class,0.38,751001,11.08,6,2413.63
5244,ORD05244,23-04-2022,24-04-2022,CUST0037,PROD476,Corporate,Same Day,0.07,600001,76.75,5,1618.87
5245,ORD05245,14-12-2023,17-12-2023,CUST0285,PROD115,Consumer,Standard Class,0.32,160001,300.03,4,278.4
5246,ORD05246,23-11-2021,30-11-2021,CUST0348,PROD586,Consumer,Same Day,0.45,380001,60.33,9,4020.35
5247,ORD05247,22-04-2022,24-04-2022,CUST0741,PROD739,Consumer,Standard Class,0.41,452001,-1.68,1,39.8
5248,ORD05248,17-09-2023,21-09-2023,CUST0578,PROD758,Consumer,First Class,0.23,411001,35.97,8,2250.66
5249,ORD05249,16-05-2021,21-05-2021,CUST0266,PROD483,Corporate,First Class,0.16,110001,79.05,4,92.88
5250,ORD05250,05-04-2021,07-04-2021,CUST0302,PROD764,Home Office,First Class,0.49,462001,355.69,4,1012.87
5251,ORD05251,10-03-2023,13-03-2023,CUST0351,PROD476,Corporate,First Class,0.03,395001,294.68,1,96.63
5252,ORD05252,08-03-2022,10-03-2022,CUST0026,PROD106,Consumer,First Class,0.11,600001,316.04,9,3802.2
5253,ORD05253,09-11-2021,14-11-2021,CUST0010,PROD645,Consumer,First Class,0.49,302001,27.76,7,948.62
5254,ORD05254,06-08-2024,12-08-2024,CUST0488,PROD504,Home Office,First Class,0.07,751001,231.36,8,1347.81
5255,ORD05255,11-09-2021,13-09-2021,CUST0358,PROD549,Home Office,Same Day,0.45,160001,289.39,9,2588.67
5256,ORD05256,06-07-2023,10-07-2023,CUST0049,PROD465,Consumer,First Class,0.35,500001,388.83,9,448.77
5257,ORD05257,21-09-2024,27-09-2024,CUST0782,PROD389,Corporate,First Class,0.09,560001,483.98,2,552.84
5258,ORD05258,16-08-2023,20-08-2023,CUST0565,PROD890,Corporate,First Class,0.39,751001,128.06,7,1088.42
5259,ORD05259,29-09-2023,05-10-2023,CUST0743,PROD687,Corporate,First Class,0.19,560001,494.75,4,450.86
5260,ORD05260,21-01-2023,26-01-2023,CUST0426,PROD782,Home Office,Second Class,0.29,700001,152.76,3,1341.91
5261,ORD05261,15-02-2021,20-02-2021,CUST0446,PROD218,Home Office,Same Day,0.01,400001,306.86,2,726.31
5262,ORD05262,11-12-2024,15-12-2024,CUST0535,PROD430,Corporate,Same Day,0.35,500001,205.52,2,348.68
5263,ORD05263,03-11-2022,08-11-2022,CUST0378,PROD933,Home Office,First Class,0.15,751001,427.07,4,1876.42
5264,ORD05264,13-10-2022,15-10-2022,CUST0566,PROD165,Consumer,First Class,0.21,160001,171.78,7,2818.16
5265,ORD05265,11-02-2024,17-02-2024,CUST0584,PROD670,Corporate,First Class,0.15,400001,365.71,2,713.38
5266,ORD05266,25-11-2023,26-11-2023,CUST0246,PROD756,Home Office,Standard Class,0.33,600001,465.73,9,334.3
5267,ORD05267,27-12-2022,29-12-2022,CUST0285,PROD996,Home Office,Standard Class,0.34,160001,-7.52,9,251.09
5268,ORD05268,22-11-2021,28-11-2021,CUST0706,PROD599,Home Office,Standard Class,0.35,700001,436.51,8,235.03
5269,ORD05269,24-01-2023,26-01-2023,CUST0331,PROD271,Consumer,First Class,0.22,110001,156.93,3,986.1
5270,ORD05270,11-09-2024,13-09-2024,CUST0022,PROD832,Consumer,Second Class,0.31,411001,-41.05,1,239.38
5271,ORD05271,11-09-2024,16-09-2024,CUST0760,PROD138,Consumer,First Class,0.32,530001,310.87,9,2438.33
5272,ORD05272,02-10-2024,05-10-2024,CUST0553,PROD873,Consumer,Same Day,0.13,302001,151.08,4,1023.97
5273,ORD05273,23-02-2024,28-02-2024,CUST0208,PROD103,Home Office,Standard Class,0,751001,69.02,2,293.49
5274,ORD05274,12-11-2021,14-11-2021,CUST0029,PROD320,Consumer,Same Day,0.17,160001,314.65,6,659.73
5275,ORD05275,04-10-2021,09-10-2021,CUST0575,PROD572,Home Office,First Class,0.45,110001,271.24,9,1493.13
5276,ORD05276,21-11-2022,22-11-2022,CUST0050,PROD363,Corporate,Second Class,0,395001,77.26,5,1986.93
5277,ORD05277,03-01-2021,08-01-2021,CUST0652,PROD801,Consumer,Standard Class,0.09,700001,95.82,2,175.97
5278,ORD05278,19-02-2021,20-02-2021,CUST0103,PROD480,Corporate,Second Class,0.1,160001,196.88,7,1370.8
5279,ORD05279,01-03-2023,07-03-2023,CUST0256,PROD594,Corporate,Standard Class,0.04,700001,-18.13,9,333.06
5280,ORD05280,25-10-2022,26-10-2022,CUST0284,PROD406,Corporate,Same Day,0.07,560001,340.74,1,248.71
5281,ORD05281,13-12-2023,19-12-2023,CUST0709,PROD283,Corporate,Same Day,0.09,462001,418.65,1,320.44
5282,ORD05282,25-06-2023,27-06-2023,CUST0061,PROD700,Home Office,Same Day,0.22,500001,320.36,1,341.77
5283,ORD05283,05-02-2023,08-02-2023,CUST0603,PROD644,Home Office,Standard Class,0.08,462001,496.37,5,923.42
5284,ORD05284,30-06-2023,07-07-2023,CUST0003,PROD956,Consumer,Standard Class,0.49,600001,460.79,9,614.28
5285,ORD05285,06-11-2024,09-11-2024,CUST0630,PROD115,Corporate,Second Class,0.23,160001,237.75,9,2950.68
5286,ORD05286,04-06-2023,08-06-2023,CUST0345,PROD303,Consumer,First Class,0.36,600001,4.32,8,2476.05
5287,ORD05287,12-04-2021,18-04-2021,CUST0782,PROD518,Consumer,Standard Class,0.01,462001,227.26,8,345.24
5288,ORD05288,24-08-2024,31-08-2024,CUST0225,PROD230,Corporate,Second Class,0.37,411001,20.38,8,3559.92
5289,ORD05289,13-01-2022,17-01-2022,CUST0421,PROD103,Corporate,First Class,0.43,700001,114.78,1,348.15
5290,ORD05290,16-07-2021,20-07-2021,CUST0418,PROD136,Corporate,Second Class,0.03,462001,494.38,3,577.21
5291,ORD05291,08-02-2022,09-02-2022,CUST0271,PROD221,Corporate,Same Day,0.08,160001,8.93,2,127.58
5292,ORD05292,01-07-2022,04-07-2022,CUST0427,PROD757,Consumer,Same Day,0.12,160001,47.44,3,601.89
5293,ORD05293,04-03-2021,07-03-2021,CUST0580,PROD584,Consumer,First Class,0.42,452001,60.51,6,2577.27
5294,ORD05294,07-08-2023,13-08-2023,CUST0698,PROD208,Home Office,Standard Class,0.13,226001,295.16,7,2522.38
5295,ORD05295,26-03-2024,30-03-2024,CUST0270,PROD325,Consumer,First Class,0.08,400001,311.98,5,1179.61
5296,ORD05296,28-04-2023,04-05-2023,CUST0758,PROD368,Corporate,Same Day,0.46,500001,-41.89,8,1061.85
5297,ORD05297,19-05-2022,23-05-2022,CUST0579,PROD800,Corporate,Standard Class,0.33,751001,310.22,7,614.63
5298,ORD05298,28-12-2021,29-12-2021,CUST0470,PROD128,Corporate,Standard Class,0.47,452001,424.96,8,3067.18
5299,ORD05299,20-02-2021,23-02-2021,CUST0363,PROD551,Corporate,First Class,0.45,695001,138.6,6,1598.08
5300,ORD05300,16-07-2023,19-07-2023,CUST0418,PROD208,Consumer,First Class,0.03,226001,154.73,1,173.37
5301,ORD05301,12-06-2022,19-06-2022,CUST0308,PROD322,Corporate,Standard Class,0.35,530001,459.76,5,1350.36
5302,ORD05302,02-03-2022,07-03-2022,CUST0548,PROD756,Corporate,Standard Class,0.14,452001,449.26,9,2605.79
5303,ORD05303,15-01-2021,16-01-2021,CUST0653,PROD880,Home Office,Second Class,0.09,160001,280.62,8,1743.42
5304,ORD05304,06-05-2022,13-05-2022,CUST0729,PROD833,Consumer,Same Day,0.21,226001,374.61,9,1993.64
5305,ORD05305,06-06-2021,08-06-2021,CUST0448,PROD769,Corporate,Second Class,0.43,411001,233.33,7,1393.9
5306,ORD05306,22-10-2021,26-10-2021,CUST0110,PROD438,Corporate,Standard Class,0.33,110001,303.56,5,2465.4
5307,ORD05307,25-07-2024,01-08-2024,CUST0402,PROD826,Home Office,First Class,0.26,600001,218.93,8,2577.49
5308,ORD05308,24-09-2023,28-09-2023,CUST0601,PROD567,Home Office,Standard Class,0.24,395001,-45.77,9,2049.39
5309,ORD05309,31-01-2022,01-02-2022,CUST0691,PROD919,Consumer,First Class,0.27,302001,84.98,2,252.09
5310,ORD05310,10-10-2024,12-10-2024,CUST0673,PROD795,Consumer,Same Day,0.38,600001,170.68,7,2137.91
5311,ORD05311,09-07-2022,11-07-2022,CUST0661,PROD983,Corporate,Second Class,0.02,800001,349.7,7,2897.06
5312,ORD05312,16-07-2023,18-07-2023,CUST0259,PROD410,Consumer,Second Class,0.41,781001,314.97,6,725.46
5313,ORD05313,21-08-2023,23-08-2023,CUST0236,PROD257,Corporate,Standard Class,0.24,500001,190.21,5,1665.99
5314,ORD05314,25-01-2021,31-01-2021,CUST0155,PROD395,Home Office,Same Day,0.41,800001,166.74,4,363.08
5315,ORD05315,11-09-2024,14-09-2024,CUST0684,PROD328,Corporate,Second Class,0.09,395001,222.16,1,430.6
5316,ORD05316,03-08-2024,08-08-2024,CUST0742,PROD568,Consumer,Second Class,0.06,302001,217.99,3,1145.05
5317,ORD05317,25-07-2024,30-07-2024,CUST0354,PROD955,Home Office,First Class,0.08,751001,257.21,5,1188.18
5318,ORD05318,02-07-2024,08-07-2024,CUST0578,PROD419,Consumer,Second Class,0.39,560001,12.23,1,128.85
5319,ORD05319,27-02-2023,04-03-2023,CUST0761,PROD167,Corporate,Second Class,0.05,800001,454.82,9,2124.58
5320,ORD05320,05-05-2021,08-05-2021,CUST0073,PROD699,Home Office,First Class,0.4,695001,304.51,3,138.83
5321,ORD05321,03-11-2021,10-11-2021,CUST0617,PROD196,Corporate,First Class,0.11,440001,125.98,7,1896.24
5322,ORD05322,20-08-2023,26-08-2023,CUST0308,PROD897,Consumer,Standard Class,0.22,781001,316.43,1,216.25
5323,ORD05323,25-01-2021,30-01-2021,CUST0732,PROD466,Home Office,Same Day,0,226001,255.69,3,1447.64
5324,ORD05324,23-12-2024,29-12-2024,CUST0629,PROD569,Home Office,Second Class,0.34,800001,293.23,3,346.52
5325,ORD05325,29-05-2022,05-06-2022,CUST0155,PROD887,Corporate,First Class,0.28,411001,250.21,2,157
5326,ORD05326,08-04-2024,11-04-2024,CUST0622,PROD160,Corporate,First Class,0.15,395001,271.78,7,1307.54
5327,ORD05327,10-04-2024,17-04-2024,CUST0504,PROD319,Home Office,First Class,0.02,440001,362.33,4,977.61
5328,ORD05328,13-05-2022,18-05-2022,CUST0408,PROD299,Corporate,Second Class,0.49,462001,112.54,7,2023.26
5329,ORD05329,13-12-2021,15-12-2021,CUST0711,PROD370,Corporate,Same Day,0.28,380001,422.63,9,368.33
5330,ORD05330,26-12-2024,01-01-2025,CUST0743,PROD578,Home Office,Second Class,0.44,395001,494.98,7,1845.12
5331,ORD05331,20-10-2023,22-10-2023,CUST0143,PROD131,Corporate,Second Class,0.39,600001,68.07,9,2069.21
5332,ORD05332,24-04-2024,01-05-2024,CUST0719,PROD848,Corporate,First Class,0.48,302001,395.43,3,172.82
5333,ORD05333,08-01-2023,09-01-2023,CUST0170,PROD559,Corporate,Same Day,0.42,781001,462.75,6,1088.77
5334,ORD05334,19-11-2021,22-11-2021,CUST0192,PROD459,Corporate,Second Class,0.02,500001,-34.37,2,120.21
5335,ORD05335,13-02-2021,17-02-2021,CUST0345,PROD460,Consumer,Second Class,0.01,411001,44.9,7,2892.07
5336,ORD05336,17-06-2024,21-06-2024,CUST0181,PROD894,Corporate,Standard Class,0.06,400001,8.27,5,726.07
5337,ORD05337,03-09-2021,10-09-2021,CUST0458,PROD230,Corporate,Same Day,0.1,411001,161.93,2,576.3
5338,ORD05338,02-01-2021,07-01-2021,CUST0087,PROD156,Home Office,Same Day,0.15,700001,262.59,1,283.25
5339,ORD05339,13-02-2023,17-02-2023,CUST0746,PROD319,Home Office,Same Day,0.28,695001,197.38,3,1068.87
5340,ORD05340,15-08-2022,19-08-2022,CUST0691,PROD516,Corporate,Standard Class,0.31,395001,388.79,9,2472.02
5341,ORD05341,26-08-2022,01-09-2022,CUST0390,PROD665,Corporate,Second Class,0.43,400001,413.99,9,1607.62
5342,ORD05342,22-01-2023,23-01-2023,CUST0293,PROD298,Corporate,Second Class,0.37,700001,206.66,7,854.81
5343,ORD05343,03-12-2023,09-12-2023,CUST0602,PROD419,Corporate,Second Class,0.35,440001,406.53,5,896.39
5344,ORD05344,29-06-2022,03-07-2022,CUST0144,PROD269,Home Office,First Class,0.23,462001,129.88,7,3230.36
5345,ORD05345,15-10-2024,19-10-2024,CUST0084,PROD883,Consumer,Same Day,0.08,751001,59.03,1,418.17
5346,ORD05346,23-01-2024,26-01-2024,CUST0443,PROD258,Corporate,Second Class,0.08,462001,372.18,9,3838.52
5347,ORD05347,11-12-2021,15-12-2021,CUST0111,PROD593,Corporate,First Class,0.36,160001,474.94,5,2239.98
5348,ORD05348,27-04-2022,02-05-2022,CUST0536,PROD264,Consumer,Second Class,0.42,800001,418.71,9,3243.49
5349,ORD05349,29-06-2023,06-07-2023,CUST0665,PROD175,Corporate,Second Class,0.2,400001,-11.44,5,1913.78
5350,ORD05350,26-01-2021,31-01-2021,CUST0496,PROD167,Corporate,Standard Class,0.14,500001,23.74,5,2323.51
5351,ORD05351,19-01-2021,23-01-2021,CUST0248,PROD774,Corporate,Second Class,0.22,600001,498.61,2,311.85
5352,ORD05352,31-07-2022,03-08-2022,CUST0784,PROD720,Consumer,Second Class,0.41,226001,274.99,6,2278.28
5353,ORD05353,09-05-2024,16-05-2024,CUST0511,PROD554,Consumer,Standard Class,0.41,695001,260.89,7,1066.45
5354,ORD05354,04-10-2021,09-10-2021,CUST0577,PROD783,Corporate,First Class,0.47,800001,394.58,1,392.63
5355,ORD05355,23-04-2021,29-04-2021,CUST0688,PROD417,Corporate,Same Day,0.49,411001,252.02,1,104.4
5356,ORD05356,14-06-2023,20-06-2023,CUST0544,PROD901,Home Office,Second Class,0.23,781001,459.57,3,754.89
5357,ORD05357,14-04-2024,17-04-2024,CUST0673,PROD787,Home Office,Same Day,0.43,395001,416.35,5,545.47
5358,ORD05358,02-04-2024,03-04-2024,CUST0740,PROD605,Corporate,Same Day,0.1,395001,371.1,6,2544.41
5359,ORD05359,18-10-2022,20-10-2022,CUST0774,PROD239,Home Office,Standard Class,0.37,440001,-26.01,3,530.04
5360,ORD05360,28-01-2024,29-01-2024,CUST0627,PROD713,Consumer,Standard Class,0.09,160001,163.89,2,725.24
5361,ORD05361,16-05-2022,17-05-2022,CUST0015,PROD714,Home Office,Same Day,0.37,400001,467.13,4,1475.95
5362,ORD05362,19-03-2021,20-03-2021,CUST0069,PROD433,Corporate,First Class,0.24,600001,211.75,6,863.25
5363,ORD05363,16-04-2022,17-04-2022,CUST0074,PROD782,Home Office,Same Day,0.22,600001,331.14,1,102.54
5364,ORD05364,04-02-2023,06-02-2023,CUST0129,PROD553,Consumer,Standard Class,0.04,160001,-46.12,1,95.66
5365,ORD05365,24-07-2022,27-07-2022,CUST0402,PROD876,Home Office,Second Class,0.06,160001,8.19,5,1616.44
5366,ORD05366,13-02-2022,20-02-2022,CUST0582,PROD201,Corporate,Second Class,0.08,781001,420.24,6,254.08
5367,ORD05367,02-11-2024,06-11-2024,CUST0533,PROD681,Consumer,First Class,0.39,800001,355.18,6,1936.95
5368,ORD05368,08-01-2023,13-01-2023,CUST0063,PROD940,Consumer,Second Class,0.24,452001,346.68,4,582.96
5369,ORD05369,18-08-2021,21-08-2021,CUST0218,PROD370,Consumer,Same Day,0.33,751001,378.35,2,512.31
5370,ORD05370,17-05-2024,22-05-2024,CUST0722,PROD963,Home Office,Second Class,0.02,411001,237.39,3,966.33
